,Unnamed: 0,Unnamed: 0.1,Warehouse id,Region,item_id,date,sales,pred,
413,1961,1961,Wh-1,NORTH,SKU-51,01/02/21,1927,100.8956267,-1826.104373
412,1956,1956,Wh-1,NORTH,SKU-50,01/02/21,235,20.85161387,-214.1483861
411,1951,1951,Wh-1,NORTH,SKU-5,01/02/21,141,14.92437926,-126.0756207
410,1946,1946,Wh-1,NORTH,SKU-49,01/02/21,394,32.13506867,-361.8649313
409,1941,1941,Wh-1,NORTH,SKU-48,01/02/21,95,5.994578437,-89.00542156
408,1936,1936,Wh-1,NORTH,SKU-47,01/02/21,1162,110.1565979,-1051.843402
407,1931,1931,Wh-1,NORTH,SKU-46,01/02/21,128,8.111704971,-119.888295
418,1986,1986,Wh-1,NORTH,SKU-56,01/02/21,989,26.42924413,-962.5707559
406,1926,1926,Wh-1,NORTH,SKU-45,01/02/21,316,10.37045441,-305.6295456
404,1916,1916,Wh-1,NORTH,SKU-43,01/02/21,112,20.25446591,-91.74553409
403,1911,1911,Wh-1,NORTH,SKU-42,01/02/21,142,5.122326156,-136.8776738
402,1906,1906,Wh-1,NORTH,SKU-41,01/02/21,203,7.020193534,-195.9798065
401,1901,1901,Wh-1,NORTH,SKU-40,01/02/21,635,125.1785557,-509.8214443
400,1896,1896,Wh-1,NORTH,SKU-4,01/02/21,36,58.88999545,22.88999545
399,1891,1891,Wh-1,NORTH,SKU-39,01/02/21,575,172.5190986,-402.4809014
398,1886,1886,Wh-1,NORTH,SKU-38,01/02/21,310,83.78058585,-226.2194142
397,1881,1881,Wh-1,NORTH,SKU-37,01/02/21,322,39.45863067,-282.5413693
396,1876,1876,Wh-1,NORTH,SKU-36,01/02/21,478,28.84758821,-449.1524118
395,1871,1871,Wh-1,NORTH,SKU-35,01/02/21,324,0.463204358,-323.5367956
394,1866,1866,Wh-1,NORTH,SKU-34,01/02/21,108,5.78681794,-102.2131821
405,1921,1921,Wh-1,NORTH,SKU-44,01/02/21,222,12.31697015,-209.6830299
393,1861,1861,Wh-1,NORTH,SKU-33,01/02/21,77,15.76380399,-61.23619601
419,1991,1991,Wh-1,NORTH,SKU-57,01/02/21,383,8.56916,-374.43084
421,2001,2001,Wh-1,NORTH,SKU-59,01/02/21,441,24.09525061,-416.9047494
445,2121,2121,Wh-1,NORTH,SKU-80,01/02/21,140,14.28696569,-125.7130343
444,2116,2116,Wh-1,NORTH,SKU-8,01/02/21,649,30.23432662,-618.7656734
443,2111,2111,Wh-1,NORTH,SKU-79,01/02/21,27,9.146667804,-17.8533322
442,2106,2106,Wh-1,NORTH,SKU-78,01/02/21,124,18.75054939,-105.2494506
441,2101,2101,Wh-1,NORTH,SKU-77,01/02/21,254,22.96443856,-231.0355614
440,2096,2096,Wh-1,NORTH,SKU-76,01/02/21,20,8.717014734,-11.28298527
439,2091,2091,Wh-1,NORTH,SKU-75,01/02/21,214,5.08614145,-208.9138585
438,2086,2086,Wh-1,NORTH,SKU-74,01/02/21,326,33.85442499,-292.145575
437,2081,2081,Wh-1,NORTH,SKU-73,01/02/21,345,-18.81550104,-363.815501
436,2076,2076,Wh-1,NORTH,SKU-72,01/02/21,374,13.14417248,-360.8558275
435,2071,2071,Wh-1,NORTH,SKU-71,01/02/21,61,7.239693937,-53.76030606
420,1996,1996,Wh-1,NORTH,SKU-58,01/02/21,485,16.54883104,-468.451169
434,2066,2066,Wh-1,NORTH,SKU-70,01/02/21,198,20.26644706,-177.7335529
432,2056,2056,Wh-1,NORTH,SKU-69,01/02/21,170,11.54080833,-158.4591917
431,2051,2051,Wh-1,NORTH,SKU-68,01/02/21,378,7.681810654,-370.3181893
430,2046,2046,Wh-1,NORTH,SKU-67,01/02/21,52,9.330465996,-42.669534
429,2041,2041,Wh-1,NORTH,SKU-66,01/02/21,283,12.9273055,-270.0726945
428,2036,2036,Wh-1,NORTH,SKU-65,01/02/21,112,1.464615902,-110.5353841
427,2031,2031,Wh-1,NORTH,SKU-64,01/02/21,30,-23.58581038,-53.58581038
426,2026,2026,Wh-1,NORTH,SKU-63,01/02/21,28,5.143413797,-22.8565862
425,2021,2021,Wh-1,NORTH,SKU-62,01/02/21,250,27.37674049,-222.6232595
424,2016,2016,Wh-1,NORTH,SKU-61,01/02/21,1282,264.3255101,-1017.67449
423,2011,2011,Wh-1,NORTH,SKU-60,01/02/21,2,-59.35056639,-61.35056639
422,2006,2006,Wh-1,NORTH,SKU-6,01/02/21,4,-0.135391086,-4.135391086
433,2061,2061,Wh-1,NORTH,SKU-7,01/02/21,1447,60.68479649,-1386.315204
1551,871,871,Wh-2,EAST,SKU-413,01/02/21,325,8.307484316,-316.6925157
392,1856,1856,Wh-1,NORTH,SKU-32,01/02/21,120,5.973732044,-114.026268
390,1846,1846,Wh-1,NORTH,SKU-30,01/02/21,279,2.82140143,-276.1785986
1576,996,996,Wh-2,EAST,SKU-78,01/02/21,245,11.58274237,-233.4172576
1575,991,991,Wh-2,EAST,SKU-77,01/02/21,149,-6.75612568,-155.7561257
1574,986,986,Wh-2,EAST,SKU-76,01/02/21,12,106.7773898,94.77738976
1573,981,981,Wh-2,EAST,SKU-73,01/02/21,85,133.6835081,48.68350813
1572,976,976,Wh-2,EAST,SKU-72,01/02/21,58,1.627085206,-56.37291479
1571,971,971,Wh-2,EAST,SKU-71,01/02/21,310,14.19734829,-295.8026517
1570,966,966,Wh-2,EAST,SKU-70,01/02/21,346,11.65798644,-334.3420136
1569,961,961,Wh-2,EAST,SKU-7,01/02/21,212,16.2720583,-195.7279417
1568,956,956,Wh-2,EAST,SKU-69,01/02/21,3033,109.3171732,-2923.682827
1567,951,951,Wh-2,EAST,SKU-67,01/02/21,306,0.345785001,-305.654215
1566,946,946,Wh-2,EAST,SKU-66,01/02/21,363,43.87286258,-319.1271374
1577,1001,1001,Wh-2,EAST,SKU-79,01/02/21,44,5.730028089,-38.26997191
1565,941,941,Wh-2,EAST,SKU-62,01/02/21,54,6.569211576,-47.43078842
1563,931,931,Wh-2,EAST,SKU-59,01/02/21,11,-13.16598387,-24.16598387
1562,926,926,Wh-2,EAST,SKU-57,01/02/21,51,1.049336155,-49.95066385
1561,921,921,Wh-2,EAST,SKU-56,01/02/21,352,13.48995748,-338.5100425
1560,916,916,Wh-2,EAST,SKU-53,01/02/21,228,10.94508755,-217.0549124
1559,911,911,Wh-2,EAST,SKU-51,01/02/21,91,1.488578207,-89.51142179
1558,906,906,Wh-2,EAST,SKU-50,01/02/21,40,2.087414899,-37.9125851
1557,901,901,Wh-2,EAST,SKU-5,01/02/21,189,5.66963983,-183.3303602
1556,896,896,Wh-2,EAST,SKU-47,01/02/21,54,3.434852692,-50.56514731
1555,891,891,Wh-2,EAST,SKU-45,01/02/21,77,0.724880043,-76.27511996
1554,886,886,Wh-2,EAST,SKU-44,01/02/21,81,4.069632842,-76.93036716
1553,881,881,Wh-2,EAST,SKU-415,01/02/21,3,1.242240835,-1.757759165
1564,936,936,Wh-2,EAST,SKU-6,01/02/21,20,2.282952997,-17.717047
391,1851,1851,Wh-1,NORTH,SKU-31,01/02/21,254,12.71116225,-241.2888377
1578,1006,1006,Wh-2,EAST,SKU-8,01/02/21,876,77.83871636,-798.1612836
1580,1016,1016,Wh-2,EAST,SKU-81,01/02/21,32,11.89330765,-20.10669235
389,1841,1841,Wh-1,NORTH,SKU-3,01/02/21,6,11.12649358,5.126493577
388,1836,1836,Wh-1,NORTH,SKU-29,01/02/21,78,22.7696242,-55.2303758
387,1831,1831,Wh-1,NORTH,SKU-28,01/02/21,48,0.613451262,-47.38654874
386,1826,1826,Wh-1,NORTH,SKU-27,01/02/21,232,15.21624907,-216.7837509
385,1821,1821,Wh-1,NORTH,SKU-26,01/02/21,141,0.829353257,-140.1706467
384,1816,1816,Wh-1,NORTH,SKU-25,01/02/21,217,12.65364866,-204.3463513
383,1811,1811,Wh-1,NORTH,SKU-24,01/02/21,32,4.472207694,-27.52779231
382,1806,1806,Wh-1,NORTH,SKU-233,01/02/21,536,0.105196957,-535.894803
381,1801,1801,Wh-1,NORTH,SKU-232,01/02/21,155,36.25503859,-118.7449614
380,1796,1796,Wh-1,NORTH,SKU-231,01/02/21,22,-8.657108971,-30.65710897
379,1791,1791,Wh-1,NORTH,SKU-230,01/02/21,19,7.441705106,-11.55829489
1579,1011,1011,Wh-2,EAST,SKU-80,01/02/21,307,5.729545594,-301.2704544
378,1786,1786,Wh-1,NORTH,SKU-23,01/02/21,87,10.50009617,-76.49990383
376,1776,1776,Wh-1,NORTH,SKU-228,01/02/21,17,19.24969721,2.249697205
375,1771,1771,Wh-1,NORTH,SKU-227,01/02/21,49,2.339984096,-46.6600159
374,1766,1766,Wh-1,NORTH,SKU-226,01/02/21,548,50.56067945,-497.4393206
1588,1056,1056,Wh-2,EAST,SKU-97,01/02/21,41,17.30175429,-23.69824571
1587,1051,1051,Wh-2,EAST,SKU-9,01/02/21,196,7.958583403,-188.0414166
1586,1046,1046,Wh-2,EAST,SKU-89,01/02/21,93,6.072938425,-86.92706158
1585,1041,1041,Wh-2,EAST,SKU-88,01/02/21,369,18.26673989,-350.7332601
1584,1036,1036,Wh-2,EAST,SKU-87,01/02/21,13,12.33566562,-0.664334382
1583,1031,1031,Wh-2,EAST,SKU-86,01/02/21,60,5.314989589,-54.68501041
1582,1026,1026,Wh-2,EAST,SKU-84,01/02/21,24,16.94398814,-7.056011859
1581,1021,1021,Wh-2,EAST,SKU-82,01/02/21,168,5.714689776,-162.2853102
377,1781,1781,Wh-1,NORTH,SKU-229,01/02/21,4,8.72539748,4.72539748
1457,401,401,Wh-2,EAST,SKU-226,01/02/21,23,7.471657987,-15.52834201
464,2216,2216,Wh-1,NORTH,SKU-98,01/02/21,106,9.471847659,-96.52815234
1455,391,391,Wh-2,EAST,SKU-224,01/02/21,96,7.468300828,-88.53169917
312,1456,1456,Wh-1,NORTH,SKU-170,01/02/21,263,8.355650174,-254.6443498
311,1451,1451,Wh-1,NORTH,SKU-17,01/02/21,4550,316.1476084,-4233.852392
310,1446,1446,Wh-1,NORTH,SKU-169,01/02/21,104,13.30040996,-90.69959004
309,1441,1441,Wh-1,NORTH,SKU-168,01/02/21,43,2.027267889,-40.97273211
308,1436,1436,Wh-1,NORTH,SKU-167,01/02/21,44,2.376168801,-41.6238312
307,1431,1431,Wh-1,NORTH,SKU-166,01/02/21,144,2.409237595,-141.5907624
306,1426,1426,Wh-1,NORTH,SKU-165,01/02/21,84,4.96896334,-79.03103666
305,1421,1421,Wh-1,NORTH,SKU-164,01/02/21,5,2.836498495,-2.163501505
304,1416,1416,Wh-1,NORTH,SKU-163,01/02/21,16,1.39560365,-14.60439635
303,1411,1411,Wh-1,NORTH,SKU-162,01/02/21,4,0.234597467,-3.765402533
302,1406,1406,Wh-1,NORTH,SKU-161,01/02/21,40,4.123789276,-35.87621072
313,1461,1461,Wh-1,NORTH,SKU-171,01/02/21,270,19.8765771,-250.1234229
301,1401,1401,Wh-1,NORTH,SKU-160,01/02/21,267,13.61360866,-253.3863913
299,1391,1391,Wh-1,NORTH,SKU-159,01/02/21,24,2.640960398,-21.3590396
298,1386,1386,Wh-1,NORTH,SKU-158,01/02/21,85,9.805892754,-75.19410725
297,1381,1381,Wh-1,NORTH,SKU-157,01/02/21,309,113.4213629,-195.5786371
296,1376,1376,Wh-1,NORTH,SKU-156,01/02/21,44,114.7906121,70.79061209
295,1371,1371,Wh-1,NORTH,SKU-155,01/02/21,81,1.040712162,-79.95928784
294,1366,1366,Wh-1,NORTH,SKU-154,01/02/21,29,12.41977493,-16.58022507
293,1361,1361,Wh-1,NORTH,SKU-153,01/02/21,111,16.35138327,-94.64861673
292,1356,1356,Wh-1,NORTH,SKU-152,01/02/21,230,39.31990273,-190.6800973
291,1351,1351,Wh-1,NORTH,SKU-151,01/02/21,4639,207.0166255,-4431.983374
290,1346,1346,Wh-1,NORTH,SKU-150,01/02/21,1859,117.9618185,-1741.038181
289,1341,1341,Wh-1,NORTH,SKU-15,01/02/21,312,6.899899513,-305.1001005
300,1396,1396,Wh-1,NORTH,SKU-16,01/02/21,480,18.52505841,-461.4749416
288,1336,1336,Wh-1,NORTH,SKU-149,01/02/21,264,9.703087966,-254.296912
314,1466,1466,Wh-1,NORTH,SKU-172,01/02/21,16,1.281300205,-14.71869979
316,1476,1476,Wh-1,NORTH,SKU-174,01/02/21,29,17.68084934,-11.31915066
340,1596,1596,Wh-1,NORTH,SKU-196,01/02/21,135,8.370505991,-126.629494
339,1591,1591,Wh-1,NORTH,SKU-195,01/02/21,26,0.466079022,-25.53392098
338,1586,1586,Wh-1,NORTH,SKU-194,01/02/21,223,67.48623367,-155.5137663
337,1581,1581,Wh-1,NORTH,SKU-193,01/02/21,9,1.934052084,-7.065947916
336,1576,1576,Wh-1,NORTH,SKU-192,01/02/21,15,2.436315812,-12.56368419
335,1571,1571,Wh-1,NORTH,SKU-191,01/02/21,30,3.465046821,-26.53495318
334,1566,1566,Wh-1,NORTH,SKU-190,01/02/21,451,12.47320763,-438.5267924
333,1561,1561,Wh-1,NORTH,SKU-19,01/02/21,16,-1.248472659,-17.24847266
332,1556,1556,Wh-1,NORTH,SKU-189,01/02/21,98,-24.31692224,-122.3169222
331,1551,1551,Wh-1,NORTH,SKU-188,01/02/21,37,-4.030814719,-41.03081472
1456,396,396,Wh-2,EAST,SKU-225,01/02/21,26,9.37240003,-16.62759997
315,1471,1471,Wh-1,NORTH,SKU-173,01/02/21,285,26.35520629,-258.6447937
329,1541,1541,Wh-1,NORTH,SKU-186,01/02/21,134,0.90819574,-133.0918043
327,1531,1531,Wh-1,NORTH,SKU-184,01/02/21,17,15.99936645,-1.000633552
326,1526,1526,Wh-1,NORTH,SKU-183,01/02/21,40,1.221153194,-38.77884681
325,1521,1521,Wh-1,NORTH,SKU-182,01/02/21,204,22.0663143,-181.9336857
324,1516,1516,Wh-1,NORTH,SKU-181,01/02/21,8,0.785027053,-7.214972947
323,1511,1511,Wh-1,NORTH,SKU-180,01/02/21,2,1.693464041,-0.306535959
322,1506,1506,Wh-1,NORTH,SKU-18,01/02/21,750,24.29102996,-725.70897
321,1501,1501,Wh-1,NORTH,SKU-179,01/02/21,179,-2.806545613,-181.8065456
320,1496,1496,Wh-1,NORTH,SKU-178,01/02/21,182,2.902636082,-179.0973639
319,1491,1491,Wh-1,NORTH,SKU-177,01/02/21,80,183.938206,103.938206
318,1486,1486,Wh-1,NORTH,SKU-176,01/02/21,1,0.087225228,-0.912774772
317,1481,1481,Wh-1,NORTH,SKU-175,01/02/21,33,-3.684788471,-36.68478847
328,1536,1536,Wh-1,NORTH,SKU-185,01/02/21,375,9.531753422,-365.4682466
341,1601,1601,Wh-1,NORTH,SKU-197,01/02/21,66,0.077877492,-65.92212251
287,1331,1331,Wh-1,NORTH,SKU-148,01/02/21,332,16.07077087,-315.9292291
285,1321,1321,Wh-1,NORTH,SKU-146,01/02/21,453,12.01623509,-440.9837649
256,1176,1176,Wh-1,NORTH,SKU-12,01/02/21,248,11.9587215,-236.0412785
255,1171,1171,Wh-1,NORTH,SKU-119,01/02/21,21,4.382349049,-16.61765095
254,1166,1166,Wh-1,NORTH,SKU-118,01/02/21,2,-0.511370216,-2.511370216
253,1161,1161,Wh-1,NORTH,SKU-117,01/02/21,4,3.49524095,-0.50475905
252,1156,1156,Wh-1,NORTH,SKU-116,01/02/21,4,15.46403393,11.46403393
251,1151,1151,Wh-1,NORTH,SKU-115,01/02/21,58,-8.061629438,-66.06162944
250,1146,1146,Wh-1,NORTH,SKU-114,01/02/21,11,134.7215869,123.7215869
249,1141,1141,Wh-1,NORTH,SKU-113,01/02/21,775,1.133927966,-773.866072
248,1136,1136,Wh-1,NORTH,SKU-112,01/02/21,14,-16.66434073,-30.66434073
247,1131,1131,Wh-1,NORTH,SKU-111,01/02/21,444,12.10106815,-431.8989318
246,1126,1126,Wh-1,NORTH,SKU-110,01/02/21,9,11.12625233,2.126252329
257,1181,1181,Wh-1,NORTH,SKU-120,01/02/21,200,13.6102515,-186.3897485
245,1121,1121,Wh-1,NORTH,SKU-11,01/02/21,105,4.388339625,-100.6116604
243,1111,1111,Wh-1,NORTH,SKU-108,01/02/21,533,-14.83980775,-547.8398077
242,1106,1106,Wh-1,NORTH,SKU-107,01/02/21,340,13.8628207,-326.1371793
241,1101,1101,Wh-1,NORTH,SKU-106,01/02/21,966,32.59779053,-933.4022095
240,1096,1096,Wh-1,NORTH,SKU-105,01/02/21,40,2.339984096,-37.6600159
239,1091,1091,Wh-1,NORTH,SKU-104,01/02/21,256,10.68053721,-245.3194628
238,1086,1086,Wh-1,NORTH,SKU-103,01/02/21,79,7.143603468,-71.85639653
237,1081,1081,Wh-1,NORTH,SKU-102,01/02/21,61,2.168649551,-58.83135045
236,1076,1076,Wh-1,NORTH,SKU-101,01/02/21,14,15.69503299,1.695032987
235,1071,1071,Wh-1,NORTH,SKU-100,01/02/21,519,1.118348406,-517.8816516
234,1066,1066,Wh-1,NORTH,SKU-10,01/02/21,252,22.32439157,-229.6756084
233,1061,1061,Wh-1,NORTH,SKU-1,01/02/21,14,3.071095962,-10.92890404
244,1116,1116,Wh-1,NORTH,SKU-109,01/02/21,89,9.366650701,-79.6333493
286,1326,1326,Wh-1,NORTH,SKU-147,01/02/21,4,44.05378611,40.05378611
258,1186,1186,Wh-1,NORTH,SKU-121,01/02/21,648,27.35565285,-620.6443472
260,1196,1196,Wh-1,NORTH,SKU-123,01/02/21,80,-5.194936814,-85.19493681
284,1316,1316,Wh-1,NORTH,SKU-145,01/02/21,8,14.97877694,6.978776938
283,1311,1311,Wh-1,NORTH,SKU-144,01/02/21,46,-51.48184164,-97.48184164
282,1306,1306,Wh-1,NORTH,SKU-143,01/02/21,116,4.138645093,-111.8613549
281,1301,1301,Wh-1,NORTH,SKU-142,01/02/21,84,84.060957,0.060957001
280,1296,1296,Wh-1,NORTH,SKU-141,01/02/21,781,75.60151674,-705.3984833
279,1291,1291,Wh-1,NORTH,SKU-140,01/02/21,979,79.66059561,-899.3394044
278,1286,1286,Wh-1,NORTH,SKU-14,01/02/21,587,19.06039093,-567.9396091
277,1281,1281,Wh-1,NORTH,SKU-139,01/02/21,488,17.48123034,-470.5187697
276,1276,1276,Wh-1,NORTH,SKU-138,01/02/21,370,11.15596396,-358.844036
275,1271,1271,Wh-1,NORTH,SKU-137,01/02/21,10,82.3346248,72.3346248
274,1266,1266,Wh-1,NORTH,SKU-136,01/02/21,1507,10.95371155,-1496.046288
259,1191,1191,Wh-1,NORTH,SKU-122,01/02/21,202,10.40088979,-191.5991102
273,1261,1261,Wh-1,NORTH,SKU-135,01/02/21,997,21.55972842,-975.4402716
271,1251,1251,Wh-1,NORTH,SKU-133,01/02/21,1762,92.39835359,-1669.601646
270,1246,1246,Wh-1,NORTH,SKU-132,01/02/21,2681,137.9227462,-2543.077254
269,1241,1241,Wh-1,NORTH,SKU-131,01/02/21,10,16.46184706,6.461847064
268,1236,1236,Wh-1,NORTH,SKU-130,01/02/21,5,2.261865356,-2.738134644
267,1231,1231,Wh-1,NORTH,SKU-13,01/02/21,6948,462.5795885,-6485.420412
266,1226,1226,Wh-1,NORTH,SKU-129,01/02/21,20,8.401182615,-11.59881738
265,1221,1221,Wh-1,NORTH,SKU-128,01/02/21,259,-7.652340267,-266.6523403
264,1216,1216,Wh-1,NORTH,SKU-127,01/02/21,213,11.66397702,-201.336023
263,1211,1211,Wh-1,NORTH,SKU-126,01/02/21,340,6.605396282,-333.3946037
262,1206,1206,Wh-1,NORTH,SKU-125,01/02/21,130,15.45995302,-114.540047
261,1201,1201,Wh-1,NORTH,SKU-124,01/02/21,937,84.80712532,-852.1928747
272,1256,1256,Wh-1,NORTH,SKU-134,01/02/21,862,68.54178134,-793.4582187
342,1606,1606,Wh-1,NORTH,SKU-198,01/02/21,422,21.78330972,-400.2166903
330,1546,1546,Wh-1,NORTH,SKU-187,01/02/21,4,-0.794133542,-4.794133542
344,1616,1616,Wh-1,NORTH,SKU-2,01/02/21,13,2.734176202,-10.2658238
1426,246,246,Wh-2,EAST,SKU-172,01/02/21,2,0.745967683,-1.254032317
1425,241,241,Wh-2,EAST,SKU-17,01/02/21,467,12.98769375,-454.0123062
1424,236,236,Wh-2,EAST,SKU-167,01/02/21,102,5.311873677,-96.68812632
1423,231,231,Wh-2,EAST,SKU-166,01/02/21,80,4.939010459,-75.06098954
1422,226,226,Wh-2,EAST,SKU-165,01/02/21,29,1.085762108,-27.91423789
1421,221,221,Wh-2,EAST,SKU-164,01/02/21,6,19.04050953,13.04050953
1420,216,216,Wh-2,EAST,SKU-163,01/02/21,13,-0.009106488,-13.00910649
1419,211,211,Wh-2,EAST,SKU-162,01/02/21,6,1.666385823,-4.333614177
1418,206,206,Wh-2,EAST,SKU-161,01/02/21,28,3.672566071,-24.32743393
1417,201,201,Wh-2,EAST,SKU-158,01/02/21,18,21.82285159,3.822851589
1416,196,196,Wh-2,EAST,SKU-157,01/02/21,217,8.220259088,-208.7797409
343,1611,1611,Wh-1,NORTH,SKU-199,01/02/21,554,24.88027767,-529.1197223
1414,186,186,Wh-2,EAST,SKU-151,01/02/21,756,30.34838882,-725.6516112
1413,181,181,Wh-2,EAST,SKU-150,01/02/21,419,14.28696569,-404.7130343
1412,176,176,Wh-2,EAST,SKU-149,01/02/21,1524,127.5232836,-1396.476716
1411,171,171,Wh-2,EAST,SKU-148,01/02/21,721,25.48486369,-695.5151363
1410,166,166,Wh-2,EAST,SKU-147,01/02/21,211,5.01041488,-205.9895851
1409,161,161,Wh-2,EAST,SKU-146,01/02/21,341,18.10977866,-322.8902213
1408,156,156,Wh-2,EAST,SKU-144,01/02/21,236,6.114872459,-229.8851275
1407,151,151,Wh-2,EAST,SKU-141,01/02/21,921,60.10129811,-860.8987019
1406,146,146,Wh-2,EAST,SKU-140,01/02/21,1295,73.17597585,-1221.824024
1405,141,141,Wh-2,EAST,SKU-139,01/02/21,35,7.369335695,-27.63066431
1404,136,136,Wh-2,EAST,SKU-138,01/02/21,253,18.38990857,-234.6100914
1427,251,251,Wh-2,EAST,SKU-178,01/02/21,52,-4.542184935,-56.54218494
1428,256,256,Wh-2,EAST,SKU-179,01/02/21,6,34.24286777,28.24286777
1429,261,261,Wh-2,EAST,SKU-182,01/02/21,146,5.672755742,-140.3272443
1430,266,266,Wh-2,EAST,SKU-185,01/02/21,187,5.302767189,-181.6972328
1454,386,386,Wh-2,EAST,SKU-221,01/02/21,133,9.236767696,-123.7632323
1453,381,381,Wh-2,EAST,SKU-220,01/02/21,641,29.44857583,-611.5514242
1452,376,376,Wh-2,EAST,SKU-22,01/02/21,31,5.2936607,-25.7063393
1451,371,371,Wh-2,EAST,SKU-219,01/02/21,152,9.8387203,-142.1612797
1450,366,366,Wh-2,EAST,SKU-217,01/02/21,22,4.782531732,-17.21746827
1449,361,361,Wh-2,EAST,SKU-216,01/02/21,1585,80.94501173,-1504.054988
1448,356,356,Wh-2,EAST,SKU-214,01/02/21,102,11.16818636,-90.83181364
1447,351,351,Wh-2,EAST,SKU-211,01/02/21,120,85.78389143,-34.21610857
1446,346,346,Wh-2,EAST,SKU-210,01/02/21,226,-1.802018157,-227.8020182
1445,341,341,Wh-2,EAST,SKU-21,01/02/21,119,1.765350957,-117.234649
1444,336,336,Wh-2,EAST,SKU-208,01/02/21,322,49.20703014,-272.7929699
1403,131,131,Wh-2,EAST,SKU-134,01/02/21,713,26.68205458,-686.3179454
1443,331,331,Wh-2,EAST,SKU-206,01/02/21,491,42.36749858,-448.6325014
1441,321,321,Wh-2,EAST,SKU-20,01/02/21,60,-27.24040472,-87.24040472
1440,316,316,Wh-2,EAST,SKU-2,01/02/21,10,2.015286736,-7.984713264
1439,311,311,Wh-2,EAST,SKU-199,01/02/21,489,15.30922363,-473.6907764
1438,306,306,Wh-2,EAST,SKU-198,01/02/21,5,-2.15978431,-7.15978431
1437,301,301,Wh-2,EAST,SKU-196,01/02/21,451,16.08850135,-434.9114986
1436,296,296,Wh-2,EAST,SKU-195,01/02/21,60,1.51278176,-58.48721824
1435,291,291,Wh-2,EAST,SKU-194,01/02/21,49,3.678556647,-45.32144335
1434,286,286,Wh-2,EAST,SKU-190,01/02/21,139,3.148973454,-135.8510265
1433,281,281,Wh-2,EAST,SKU-189,01/02/21,17,-1.335697887,-18.33569789
1432,276,276,Wh-2,EAST,SKU-187,01/02/21,20,1.515897672,-18.48410233
1431,271,271,Wh-2,EAST,SKU-186,01/02/21,119,4.012360495,-114.9876395
1442,326,326,Wh-2,EAST,SKU-205,01/02/21,309,13.67638909,-295.3236109
1402,126,126,Wh-2,EAST,SKU-133,01/02/21,3131,82.64446635,-3048.355534
1415,191,191,Wh-2,EAST,SKU-152,01/02/21,33,63.00491949,30.00491949
1400,116,116,Wh-2,EAST,SKU-13,01/02/21,134,13.81465484,-120.1853452
368,1736,1736,Wh-1,NORTH,SKU-220,01/02/21,270,7.630770131,-262.3692299
367,1731,1731,Wh-1,NORTH,SKU-22,01/02/21,38,2.971648334,-35.02835167
366,1726,1726,Wh-1,NORTH,SKU-219,01/02/21,35,2.556609834,-32.44339017
365,1721,1721,Wh-1,NORTH,SKU-218,01/02/21,10,2.761254419,-7.238745581
364,1716,1716,Wh-1,NORTH,SKU-217,01/02/21,10,0.872252282,-9.127747718
363,1711,1711,Wh-1,NORTH,SKU-216,01/02/21,16,124.1754758,108.1754758
362,1706,1706,Wh-1,NORTH,SKU-215,01/02/21,19,-0.036184706,-19.03618471
361,1701,1701,Wh-1,NORTH,SKU-214,01/02/21,6,2.890654929,-3.109345071
360,1696,1696,Wh-1,NORTH,SKU-213,01/02/21,16,5.862303263,-10.13769674
359,1691,1691,Wh-1,NORTH,SKU-212,01/02/21,259,-96.44623596,-355.446236
358,1686,1686,Wh-1,NORTH,SKU-211,01/02/21,1621,63.89942504,-1557.100575
369,1741,1741,Wh-1,NORTH,SKU-221,01/02/21,346,13.17100945,-332.8289905
1401,121,121,Wh-2,EAST,SKU-132,01/02/21,1007,40.12623837,-966.8737616
355,1671,1671,Wh-1,NORTH,SKU-209,01/02/21,552,132.5565154,-419.4434846
354,1666,1666,Wh-1,NORTH,SKU-208,01/02/21,12,2.304040638,-9.695959362
353,1661,1661,Wh-1,NORTH,SKU-207,01/02/21,153,16.05591505,-136.9440849
352,1656,1656,Wh-1,NORTH,SKU-206,01/02/21,3963,253.1206565,-3709.879343
351,1651,1651,Wh-1,NORTH,SKU-205,01/02/21,282,13.90499598,-268.095004
350,1646,1646,Wh-1,NORTH,SKU-204,01/02/21,70,2.847997152,-67.15200285
349,1641,1641,Wh-1,NORTH,SKU-203,01/02/21,42,37.0642692,-4.935730799
348,1636,1636,Wh-1,NORTH,SKU-202,01/02/21,216,1.16699676,-214.8330032
347,1631,1631,Wh-1,NORTH,SKU-201,01/02/21,93,26.54236164,-66.45763836
346,1626,1626,Wh-1,NORTH,SKU-200,01/02/21,200,27.26125111,-172.7387489
345,1621,1621,Wh-1,NORTH,SKU-20,01/02/21,22,-3.287962948,-25.28796295
356,1676,1676,Wh-1,NORTH,SKU-21,01/02/21,232,29.09752399,-202.902476
370,1746,1746,Wh-1,NORTH,SKU-222,01/02/21,135,9.558831639,-125.4411684
357,1681,1681,Wh-1,NORTH,SKU-210,01/02/21,359,14.00420236,-344.9957976
371,1751,1751,Wh-1,NORTH,SKU-223,01/02/21,11,-0.953728181,-11.95372818
1399,111,111,Wh-2,EAST,SKU-127,01/02/21,237,16.96986012,-220.0301399
1398,106,106,Wh-2,EAST,SKU-126,01/02/21,179,1.443769509,-177.5562305
1397,101,101,Wh-2,EAST,SKU-125,01/02/21,5451,367.4135074,-5083.586493
1396,96,96,Wh-2,EAST,SKU-124,01/02/21,425,18.94297157,-406.0570284
